#SMILES,glaxo_unsuitable_leads,glaxo_unsuitable_natprod,glaxo_reactive,ursu_reactive,alarmnmr,lint_blake-v2,oprea_filters,MLSMR_excluded,MLSMR_allowed,toxic,pains,passes,fails,passrate,failrate
OC(=O)C(F)(F)F.CCCCCCN1CCC(CC1)NCc1ccc(CN(C)C)cc1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
OC=O.CCc1cn2CCS(=O)(=O)N(C(C)C)c3cc(cc1c23)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CCOCC1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
COc1ccc(Cc2nc(ccc2OC)\N=C(/N)Nc2ccccc2)cc1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
CC(=O)Nc1ccc(cn1)C(=O)Nc1cccc(c1)-c1cccc(c1)-c1nc2ccccc2[nH]1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
Cc1cc(-c2ccc(Cl)cc2)c2c(N)c(sc2n1)C(=O)Nc1ccc(F)cc1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
CNC(=O)Cc1ccc(cc1)C(=O)Nc1cccc(c1)-c1cccc(c1)-c1nc2cc(ccc2[nH]1)C(F)(F)F,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
Nc1ccc(cn1)-c1ccc(NC(=O)Nc2ccccc2)cc1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
Cl.NOCCCCOc1ccc(Br)cc1,1,1,1,1,0,0,0,0,1,0,0,5,6,45.45,54.55
CCCS(=O)(=O)c1nc(c(s1)N1CCCCC1)S(=O)(=O)c1ccc(Cl)cc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OC(=O)C(F)(F)F.NC(=O)C1CCN(Cc2ccc(cc2)-c2ccc(cc2)-c2nc3cc(ccc3[nH]2)C(F)(F)F)CC1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
OC(=O)C(O)=O.COc1ccc2nccc([C@@H](O)CN3CCC(CC3)NCCOc3cc(F)cc(F)c3)c2c1,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
Cl.CCCCN1CCN(CCCCNc2c3ccccc3nc3ccccc23)CC1,1,1,1,1,1,0,0,0,1,0,1,7,4,63.64,36.36
CCCCNC(=O)C1CCCN(C1)C(=O)c1ccc(O)c(c1)-c1ccc(Cl)c(Cl)c1,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
CC(C)n1c(C)cc2c1ccc1nc(N)nc(N)c21,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
Cc1cc(OCc2ccncc2)cc2OC(C)(C)CC(=O)c12,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
Cl.CCOc1cc(C)ccc1N1CCN(CCCCNC(=O)c2ccc(NC(=O)c3ccc(Cl)cc3)cc2)CC1,1,1,1,1,0,1,0,0,1,1,1,8,3,72.73,27.27
OC(=O)C(F)(F)F.Cc1ccc(s1)C(=O)Nc1cccc(CN2CCCN(Cc3ccc(O)cc3)CC2)c1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
Cl.CN1CCN(CC1)c1ccnc2ccc(NC(=O)Nc3ccc(c(C)c3)-c3cccc(C)n3)cc12,1,1,1,1,0,1,0,1,1,1,1,9,2,81.82,18.18
Cl.CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1ccccc1Cl)[C@H](O)CNC1CCCCC1)N1CCCCS1(=O)=O,1,1,1,1,0,1,0,0,1,0,0,6,5,54.55,45.45
O=C(NC1CCC(CN2CCC(CC2)c2c[nH]c3ccccc23)CC1)\C=C\c1ccc2ccccc2c1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
CC(=C)Cn1cc(C2CCN(CCCCNC(=O)c3sc(nc3CO)-c3ccc(Cl)cc3Cl)CC2)c2ccccc12,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
Fc1ccc(NC(=O)Nc2ccc(cc2)-c2csc(c2)-c2nc3ccccc3[nH]2)c(F)c1F,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
Cl.Cc1c[nH]c2cc(\C=C\C(=O)NC3CCC(CCN4CCc5ccc(cc5CC4)C#N)CC3)ccc12,1,1,1,0,0,0,0,0,1,0,1,5,6,45.45,54.55
CCN1CCN(CC1)c1cc(C)c2cc(NC(=O)C=Cc3cccc(OC)c3OC)ccc2n1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
CCNc1cc(C)nc(Nc2ccc(NC(=O)c3ccc(OC)c(OC)c3)cc2)n1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cc1cc2nc([nH]c2cc1C)-c1ccc(\C=C\C(=O)NC2CCCCC2)cc1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
Cl.CCNc1cc(cc(c1)C(=O)N[C@@H](Cc1cccc(Cl)c1)[C@H](O)CNC(C)CCCC(C)C)N1CCCCS1(=O)=O,1,1,1,1,0,1,0,0,1,0,0,6,5,54.55,45.45
COc1cccc(c1)C1=CC(c2ccccc2)n2ncc(C(=O)Nc3ccc(Cl)cc3)c2N1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CC(Cc1ccc(OCc2ccccc2)c(Cl)c1)NCC(O)c1cccc(c1)C(F)(F)F,1,1,1,1,0,0,1,1,1,1,0,8,3,72.73,27.27
CC(=O)Nc1ccc(CN(Cc2ccc(F)cc2)Cc2ccc3OCOc3c2)cc1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
OC=O.CCc1ccnc2c(cc(cc12)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CCOCC1)N1CCCC1=O,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
COc1ccc2nc(C)cc(Nc3ccc(Oc4ccc5ccccc5c4)c(Cl)c3)c2c1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cl.CC1(C)N=C(N)N=C(N)N1O,1,1,1,1,1,0,0,1,1,0,0,7,4,63.64,36.36
CC(C)C[C@H](NC(=O)c1ccc(F)cc1)C(=O)N[C@@H](CCc1ccccc1)\C=N\NC(=O)C,1,1,0,1,0,1,1,0,1,1,0,7,4,63.64,36.36
CC(C)Sc1nc2-c3ccccc3CC3(CCCC3)c2c(=O)n1CCc1ccccc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OC(=O)C(F)(F)F.O=C(Nc1ccccc1)N(Cc1ccccc1-c1cccc(CNCCc2ccccc2)c1)C1CCN(Cc2ccccc2)CC1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
CC(C)c1sc(nc1C(=O)NCCCN1CCCC1=O)-c1ccc(cc1)C(C)(C)C,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cc1ccc(cc1)-n1n(CC(=O)Nc2cccc(C)c2C)c2ncccc2c1=O,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
CN(CCC(CCN1CCC(CC1)c1c[nH]c2ccccc12)c1ccccc1)C(=O)Nc1ccc(Cl)c(Cl)c1,1,1,1,1,1,1,1,0,1,1,1,10,1,90.91,9.09
OC(=O)C(F)(F)F.CC(C)(C)c1ccc(cc1)S(=O)(=O)Nc1cc(Cl)ccc1Cn1ccc(nc1=O)N1CCNCC1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
Cl.CCc1c(CCNCCCCCCNCCc2ccc(OC)cc2)ccc(OC)c1OC,1,1,1,1,0,0,0,0,1,1,1,7,4,63.64,36.36
Cl.CCCCN1CCN(CCCNc2c3ccccc3nc3ccccc23)CC1,1,1,1,1,1,0,0,0,1,0,1,7,4,63.64,36.36
COc1cc(C)c(NC(=O)c2cccc3c2oc(-c2ccccc2)c(C)c3=O)cc1OC,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CC(=O)Nc1[nH]c(nc1C(N)=O)-c1ccccc1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
OC(=O)C(F)(F)F.Cc1ccc(CNC(=O)[C@H](Cc2ccccc2)Nc2cc(C)nc(Nc3ccccc3)n2)cc1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
O=C(Cc1c[nH]cn1)Nc1ccc(cc1)-c1ccc(s1)-c1nc2ccccc2[nH]1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Oc1ccc(cc1-c1cc(Cl)cc(Cl)c1)C(=O)NCc1cccc(F)c1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CCN(CC)CCNc1ccc(Nc2ccnc3cc4ccccc4cc23)cc1,1,1,1,1,0,0,1,0,1,0,0,6,5,54.55,45.45
COc1ccc2nccc([C@@H](O)CN3CCC(CC3)c3cc([nH]n3)-c3ccc(Cl)cc3)c2n1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
OC(=O)C(F)(F)F.CN1CCC(CC1)N1CCN(Cc2cccc(c2)-c2ccc(cc2)-c2nc3cc(ccc3[nH]2)C(F)(F)F)CC1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
CC(=O)c1cccc(Nc2nc3ccc(OCc4cc(Cl)cc(Cl)c4)c(C#N)c3[nH]2)c1,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
C(Oc1ccc(COc2ccc(Cn3ccnc3)cc2)cc1)c1ccccc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Oc1c(Cl)cc(Cl)cc1C=NNc1nc(Nc2ccccc2)nc(Nc2ccc(cc2)N(=O)=O)n1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
OC(=O)C(F)(F)F.CCn1c(nc2c(ncc(OCCCN)c12)-c1ccc(CO)o1)-c1nonc1N,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
Nc1ncc(-c2ccc3[nH]ccc3c2)c2ccc(cc12)-c1ccncc1,1,1,1,1,1,0,1,1,1,1,1,10,1,90.91,9.09
C[C@@H]1CC[C@@]23CCC(=O)[C@H]2[C@]1(C)[C@@H](C[C@@](C)(C=C)[C@@H](O)[C@@H]3C)OC(=O)NC(=O)C1CCN(CC1)C(=O)CSc1ccccc1,1,1,1,1,0,0,1,0,1,1,0,7,4,63.64,36.36
OC(=O)C(F)(F)F.CN1CCN(CC1)c1nc(C(=O)Nc2ccc(F)cc2C(F)(F)F)c(C)s1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
OC(=O)C(F)(F)F.CN1CCCN(Cc2cccc(c2)-c2cccc(NS(=O)(=O)c3cccc4cccnc34)c2)CC1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
OC(=O)C(F)(F)F.CC(C)CCN1CCC(CC1)Oc1ccc(NC(=O)c2ccsc2)cc1Cl,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
Cl.COc1ccc(cc1CCCN(C)C)C(=O)Nc1ccc(cc1)-c1ccc(cc1)N(=O)=O,1,1,1,1,0,0,0,1,1,0,1,7,4,63.64,36.36
CN(C1CCN(CCCCCNC(=O)\C=C\c2ccc(Cl)c(Cl)c2)CC1)C(=O)c1snnc1-c1ccccc1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
CCc1nc2n(CC)ncc2c(NC2CCOCC2)c1CNC(=O)N1CCOCC1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
OC(=O)C(F)(F)F.CC(C)CN1CCCN(Cc2cccc(NC(=O)c3ccc(Cl)c(Cl)c3)c2)CC1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
Cc1cc(no1)C(=O)Nc1ccc(cc1)-c1ccccc1,1,1,1,1,1,1,1,1,1,0,1,10,1,90.91,9.09
Oc1ccccc1C=CC(=O)N1CCC(CN2CCC(CC2)c2c[nH]c3ccccc23)CC1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
Cl.Cc1n[nH]c2ccc(cc12)-c1ccc2nccc(N3CCC(N)CC3)c2c1,1,1,1,1,1,1,0,1,1,0,1,9,2,81.82,18.18
OC(=O)C(F)(F)F.Cc1cccc2nc([nH]c12)-c1ccc(cc1)-c1ccc(CN2CCCCC2)cc1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
OC(=O)C(F)(F)F.OCCN1CCN(Cc2ccc(cc2)-c2cccc(c2)-c2nc3cc(F)ccc3[nH]2)CC1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
CCn1c(Cc2ccccc2)nnc1SCC(=O)N1c2ccccc2Sc2ccccc12,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
OC(=O)C(F)(F)F.Cn1nc(-c2ccc(NC(=O)Nc3cc(ccc3F)C(F)(F)F)cc2)c2cnc(NCCCCN3CCCC3)nc12,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
CS(=O)(=O)CCNCc1ccc([nH]1)-c1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2s1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
COc1ccc2nc(C)cc(Nc3ccc(Oc4ccc(Br)c5ccccc45)c(Cl)c3)c2c1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
CC(C)(Oc1c2CCCCc2ccc1C1CCN(CCCCNC(=O)c2ccc(cc2)-c2ccc(Cl)cc2)CC1)C(N)=O,1,1,1,1,1,1,1,0,1,1,0,9,2,81.82,18.18
Nc1ncnc2nc(cc(-c3ccc(NC(=O)c4ccccc4)cc3)c12)-c1ccc(F)cc1,1,1,1,1,1,0,1,1,1,1,1,10,1,90.91,9.09
COc1ccc2[nH]cc(C3CCN(Cc4ccc(NC(=O)c5ccc(cc5)-c5ccccc5)cc4)CC3)c2c1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cl.Nc1nc(N)c2c3ccn(CCCC4CCCNC4)c3ccc2n1,1,1,1,1,0,0,0,1,1,1,1,8,3,72.73,27.27
COc1cccc2cc(oc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCc1ccccc1)\C=N\NC(=O)Cc1cccnc1,1,1,0,1,0,1,1,0,1,1,0,7,4,63.64,36.36
Br.CC1(C)NC(N)=NC(=N)N1OCCOc1cccc(c1)C(F)(F)F,1,1,1,1,0,0,0,0,1,1,0,6,5,54.55,45.45
CS(O)(=O)=O.C=CCOc1ccc2ccccc2c1CNCCCCCCNCc1c(OCC=C)ccc2ccccc12,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
Cl.CCCCCNC(=N)c1ccc(OCCCCCOc2ccc(cc2)C(=N)NCCCCC)cc1,1,1,1,1,0,0,0,0,1,1,0,6,5,54.55,45.45
CN(N=Cc1ccccc1)C(=N)NCCCC#Cc1cccc(CN2CCCC2)c1,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
CN(C)CCOc1ccc(cc1)-n1c(nc2cncc(-c3ccc(F)cc3)c12)-c1nonc1N,1,1,1,1,0,0,1,1,1,1,0,8,3,72.73,27.27
CC(=O)Nc1nc(cs1)C(=O)Nc1cccc(c1)-c1cccc(c1)-c1nc2cc(F)ccc2[nH]1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OC(=O)C(F)(F)F.Cc1cc(NC(=O)c2cccs2)ccc1OC1CCN(Cc2ccccc2)C1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
Cc1ccc2nc(C)cc(NN=Cc3ccccc3Cl)c2c1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
Cc1c(CN2CCC(CC2)N2CCC(CC2)C(=O)NC2CC2)[nH]c2c(Cl)cccc12,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
CCCCc1cc(NC2CCN(C)CC2)nc(Nc2ccccc2)n1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
NC(=O)COc1c2CCCCc2ccc1C1CCN(CCN2CCC(CNC(=O)c3ccc(cc3)-c3ccc(cc3)C#N)CC2)CC1,1,1,1,1,1,1,1,1,1,1,0,10,1,90.91,9.09
Cl.FC(F)(F)c1ccc2c(NCCc3ccccc3)ccnc2c1,1,1,1,1,1,0,0,1,1,1,1,9,2,81.82,18.18
Cc1cccc2nc([nH]c12)-c1ccc(cc1)-c1cccc(NC(=O)CCc2c[nH]cn2)c1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
CCCc1cc(=O)oc2cc(OC)c(C(=O)CC(C)C)c(OC)c12,1,1,1,1,0,1,1,0,1,0,1,8,3,72.73,27.27
I.CCCCCOc1ccc(C(=NC)N(CCCCC)CCCCC)c2ccccc12,1,1,1,1,1,1,0,0,0,1,0,7,4,63.64,36.36
CCCC(=O)NC(c1ccc(C)cc1)c1ccc2cccnc2c1O,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
OC(=O)C(F)(F)F.Cc1cc(NCCC(=O)NCCOc2ccccc2)nc(NCCc2ccccc2)n1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
FC(F)(F)c1ccc2[nH]c(nc2c1)-c1ccc(cc1)-c1ccc(NC(=O)Nc2cccc(c2)C#N)cc1,1,1,1,1,1,1,1,1,1,0,1,10,1,90.91,9.09
COc1cc(cc(OC)c1OC)C(=O)Nc1cccc(c1)-c1cn2ccc(C)cc2n1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OCCN1CCC(CC1)N(Cc1ccc(cc1)-c1ccc(cc1)C(F)(F)F)C(=O)Cn1c(SCc2cccc(F)c2F)cc(=O)c2ccccc12,1,1,1,1,0,0,1,1,1,1,0,8,3,72.73,27.27
COc1cc(OC)c(NC(=O)COc2ccc(C)cc2)cc1Cl,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
COc1ccc(CN(C)CCCOc2ccc(NC(=O)c3cccc4c3[nH]c3c(F)cccc3c4=O)c(OC)c2)cc1OC,1,1,1,1,0,0,1,0,1,1,1,8,3,72.73,27.27
FC(F)(F)c1cccc(NC(=O)Nc2ccc(Cl)c(Cl)c2)c1,1,1,1,1,1,0,1,1,1,1,1,10,1,90.91,9.09
CC(CCCCCC(=O)Nc1ccc(CC(C)NCCc2cccc(Cl)c2)cc1)NCCc1cccc(Cl)c1,1,1,1,1,1,1,1,0,1,1,1,10,1,90.91,9.09
O=C(CCc1c[nH]cn1)Nc1cccc(c1)-c1ccc(s1)-c1nc2ccccc2[nH]1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OC(=O)C(F)(F)F.CC(C)CNCc1cccc(c1)-c1cccc(CNCCCN2CCN(C)CC2)c1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
COc1cc2nc(NCc3ccc(cc3)S(N)(=O)=O)nc(Nc3ccc(Oc4ccccc4)cc3)c2cc1OC,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CCOc1ccc(cc1N(=O)=O)C(=O)Nc1ccc(cc1)-c1nc2ccccc2[nH]1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
CC(C)CCCC(C)NC[C@@H](O)[C@H](Cc1ccccc1)NC(=O)c1cc(cc(c1)N1CCCC1=O)N(c1ccccc1)S(C)(=O)=O,1,1,1,1,0,1,1,0,1,1,0,8,3,72.73,27.27
CN1CCCC(COc2cc3N(CCc3cc2Br)C(=O)Nc2ccc(c(Cl)c2)-c2ccncc2)C1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
CCOC(=O)c1ccc(o1)-c1cnoc1-c1cc(CC)c(OC)cc1O,1,1,1,1,0,1,1,0,1,1,1,9,2,81.82,18.18
OC(=O)C(F)(F)F.CCN(CC)CCCCNc1cc(ccn1)-c1[nH]c(nc1-c1ccc2cc(OC)ccc2c1)C(C)(C)C,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
NC(=O)c1cccc(c1)C(=O)Nc1cccc(c1)-c1cccc(c1)-c1nc2cc(F)ccc2[nH]1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
Cl.CCCCCCN(CCCCCC)CCCCNc1c2ccc(Cl)cc2nc2ccc(OC)cc12,1,1,1,1,0,0,0,0,1,0,1,6,5,54.55,45.45
OC(=O)C(F)(F)F.CN1CCC(CC1)NCc1cccc(c1)-c1ccc(s1)-c1nc2cccc(C)c2[nH]1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
Cc1ccccc1C1CCN(CC1)C1CCC(CC1)NC(=O)\C=C\c1cc(F)cc(F)c1,1,1,1,0,0,0,1,0,1,0,1,6,5,54.55,45.45
OC(=O)C(F)(F)F.COc1ccc(CNC2CCN(C)CC2)cc1-c1cccc(c1)S(=O)(=O)NCc1ccccc1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
CCCCN(C(=O)c1ccccc1Cl)c1nnc(s1)-c1ccccc1C,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OC(=O)C(F)(F)F.Cc1cc(NC(=O)[C@@H](Nc2ccc(C#N)c3ccccc23)C2CCCCC2)ccc1F,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
Cc1cc(=O)c(c(C)[nH]1)-c1ccc(Oc2cccc(OC(F)(F)F)c2)cc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
C(CNc1ncc(-c2ccsc2)c(n1)-c1nccs1)Cn1ccnc1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
COc1ccc2nc(C)cc(N\N=C\C=C\c3ccccc3)c2c1,1,1,1,0,0,0,1,1,1,1,1,8,3,72.73,27.27
OC(CNc1ccnc(Nc2ccccc2)n1)c1cccc(c1)C(F)(F)F,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
CCNCc1ccc([nH]1)-c1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2s1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
OC(=O)C(F)(F)F.CC(C)CNCc1cccc(c1)-c1ccccc1CN(C1CCN(Cc2ccccc2)CC1)C(=O)NCCc1ccccc1,1,1,1,0,1,0,0,0,1,1,0,6,5,54.55,45.45
CC(C)(C)C(=O)Oc1ccc(CC2NCCc3cc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)cc23)cc1OC(=O)C(C)(C)C,1,1,1,1,0,1,0,0,1,1,1,8,3,72.73,27.27
Clc1ccc(cc1N(=O)=O)C(=O)N(CC=C)c1nc(cs1)-c1ccccc1,1,1,1,1,0,0,1,1,1,0,1,8,3,72.73,27.27
COCCNCc1cccc(c1)-c1ccc2nccc(Nc3cc(O)ccc3C)c2c1,1,1,1,1,0,1,1,0,1,0,0,7,4,63.64,36.36
Cl.COC(=O)c1ccc(CC(C)NCC(O)c2cccc(OCc3ccccc3)c2)cc1,1,1,1,1,0,1,0,0,1,1,0,7,4,63.64,36.36
OC(=O)C(F)(F)F.COc1ccc(NCc2cccc(c2)-c2cccc(CNCCc3ccccc3)c2)cc1,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
Cl.CCOC(=O)N1CCN(CCCNc2c3ccccc3nc3ccccc23)CC1,1,1,1,1,1,0,0,0,1,0,1,7,4,63.64,36.36
CC(ON1C(N)=NC(N)=NC1(C)C)c1ccccc1,1,1,1,1,1,0,1,0,1,1,1,9,2,81.82,18.18
Cl.Oc1ccc2[nH]c(nc2c1CN1CCC(CC1)N1CCCC1)-c1cccs1,1,1,1,1,0,1,0,1,1,1,1,9,2,81.82,18.18
COC1CCC(CC1)C(=O)Nc1ccc(cc1)-c1cccc(c1)-c1nc2cc(ccc2[nH]1)C(F)(F)F,1,1,1,1,1,1,1,1,1,0,1,10,1,90.91,9.09
COc1ccc(CCN(C)CCOc2ccc(NC(=O)c3cccc4c3[nH]c3ccc(SC)cc3c4=O)cc2)cc1OC,1,1,1,1,0,0,1,0,1,1,0,7,4,63.64,36.36
Cl.OCCOc1c2CCCCc2ccc1C1CCN(CCCCNC(=O)c2ccc(cc2)-c2ccc(cc2)C(F)(F)F)CC1,1,1,1,1,1,0,0,0,1,1,0,7,4,63.64,36.36
OC(=O)C(F)(F)F.COc1ccc(Oc2ccccc2CNCC2CCN(CC3CCCCC3)CC2)cc1,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
CCN(CC)CCCNc1ccn(=O)c2cc3ccccc3cc12,1,1,1,1,0,0,1,0,1,1,1,8,3,72.73,27.27
Brc1ccc2nc(cc(C(=O)Nc3ccon3)c2c1)-c1cccnc1,1,1,1,1,0,0,1,1,1,1,1,9,2,81.82,18.18
CCS(O)(=O)=O.NC(=N)NC(=O)Nc1ccc(Cl)c(c1)N(=O)=O,1,1,1,0,0,0,0,0,1,0,0,4,7,36.36,63.64
[Na+].[Cl-].Cc1nc2ccc3ccc(CNc4ccc(cc4)C(=O)CC(CCC(O)=O)C(O)=O)cc3c2c(=O)[nH]1,1,1,1,0,0,0,0,0,1,0,1,5,6,45.45,54.55
COc1ccc(cc1)-n1nc(C)c2C(CC(=O)Nc12)c1ccccc1OCc1ccccc1F,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
CCOCc1cnc(C)nc1CNC(=O)c1c(C)[nH]c2ccc(C)cc12,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
O[C@H]([C@@H](O)C(O)=O)C(O)=O.CCN(CC)CCN(Cc1ccc(cc1)-c1ccc(Cl)cc1)C(=O)Cn1c(CCc2cccc(F)c2F)nc(=O)c2ccccc12,1,1,1,1,1,0,0,0,1,0,0,6,5,54.55,45.45
Cl.COc1ccc2nccc(N(C)CC3(O)CCN(CCc4ccc5SCC(=O)Nc5c4)CC3)c2n1,1,1,1,1,0,1,0,1,1,1,0,8,3,72.73,27.27
OC(=O)\C=C/C(O)=O.OC1(CCN(CCOC2c3ccccc3CSc3ccc(Cl)cc23)CC1)c1ccc(Cl)c(c1)C(F)(F)F,1,1,1,0,0,0,0,0,1,1,0,5,6,45.45,54.55
COc1ccc(NC(=O)Nc2ccc(c(Cl)c2)-c2ccncc2)cc1N1CCN(C)CC1,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Cc1ccc(cn1)C(=O)NCC1CCN(CC1)c1ccc(cc1NC(=O)c1ccco1)C(F)(F)F,1,1,1,1,0,1,1,1,1,1,1,10,1,90.91,9.09
Clc1ccc(NC(=O)NC2CCN(CCCCCNC(=O)\C=C\c3ccc(Cl)c(Cl)c3)CC2)c(Cl)c1,1,1,1,0,0,0,1,0,1,0,0,5,6,45.45,54.55
Cl.O=C(NC1CCC(CCN2CCc3ccc(cc3CC2)C#N)CC1)c1ccc(s1)-c1ccccc1,1,1,1,1,0,1,0,1,1,1,1,9,2,81.82,18.18
Cl.Oc1cc2CCNCCc2cc1NS(=O)(=O)c1ccc(cc1)-c1ccc(Cl)cc1,1,1,1,1,0,1,0,0,1,1,0,7,4,63.64,36.36
CS(=O)(=O)CCNCc1ccc(o1)-c1ccc2c(Nc3ccc(Cl)cc3F)ccnc2c1,1,1,1,1,0,1,1,1,1,1,0,9,2,81.82,18.18
Fc1ccc(C=CC(=O)N2CCN(CC2)S(=O)(=O)c2ccc(Cl)cc2)cc1,1,1,1,0,0,0,1,0,1,0,0,5,6,45.45,54.55
Cc1nnsc1C(=O)Nc1cccc(c1)-c1ccc(cc1)-c1nc2cc(F)ccc2[nH]1,1,1,1,1,1,1,1,1,1,1,1,11,0,100,0
